[679, 512]
[ordered-list, [74.0, 49.0, 395.0, 18.0], Y1XTxkxQH8, 6495590]
[paragraph, [5604.0, 41069.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41087.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41105.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41123.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41141.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41159.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41177.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41195.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41213.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41231.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41249.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41267.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41285.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41303.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41321.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41339.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41357.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41375.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41393.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41411.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41429.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41447.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41465.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41483.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41501.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41519.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41537.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41555.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41573.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41591.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41609.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41627.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41645.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41663.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41681.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41699.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41717.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41735.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41753.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41771.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41789.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41807.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41825.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41843.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41861.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41879.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41897.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41915.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41933.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41951.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41969.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 41987.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42005.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42023.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42041.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42059.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42077.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42095.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42113.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42131.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42149.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42167.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42185.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42203.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42221.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42239.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42257.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42275.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42293.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42311.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42329.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42347.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42365.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42383.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42401.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42419.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42437.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42455.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42473.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42491.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42509.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42527.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42545.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42563.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42581.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42599.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42617.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42635.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42653.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42671.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42689.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42707.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42725.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42743.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42761.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42779.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42797.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42815.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42833.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42851.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42869.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42887.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42905.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42923.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42941.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42959.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42977.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 42995.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43013.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43031.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43049.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43067.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43085.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43103.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43121.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43139.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43157.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43175.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43193.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43211.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43229.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43247.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43265.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43283.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43301.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43319.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43337.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43355.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43373.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43391.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43409.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43427.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43445.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43463.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43481.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43499.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43517.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43535.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43553.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43571.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43589.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43607.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43625.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43643.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43661.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43679.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43697.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43715.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43733.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43751.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43769.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43787.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43805.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43823.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43841.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43859.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43877.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43895.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43913.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43931.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43949.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43967.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 43985.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44003.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44021.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44039.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44057.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44075.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44093.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44111.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44129.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44147.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44165.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44183.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44201.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44219.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44237.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44255.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44273.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44291.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44309.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44327.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44345.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44363.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44381.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44399.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44417.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44435.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44453.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44471.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44489.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44507.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44525.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44543.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44561.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44579.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44597.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44615.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44633.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44651.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44669.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44687.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44705.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44723.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44741.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44759.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44777.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44795.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44813.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44831.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44849.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44867.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44885.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44903.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44921.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44939.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44957.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44975.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 44993.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45011.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45029.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45047.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45065.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45083.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45101.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45119.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45137.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45155.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45173.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45191.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45209.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45227.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45245.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45263.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45281.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45299.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45317.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45335.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45353.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45371.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45389.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45407.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45425.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45443.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45461.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45479.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45497.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45515.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45533.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45551.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45569.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45587.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
[paragraph, [5604.0, 45605.0, 10138.0, 18.0], shoonya_14sMUDEB2RK3Q4, 6495590]
